time,surv,lower,upper,strata
2.4804928131416837,0.3603182531240653,0.31720085576382073,0.40929663705272407,LUNG1 (n=422)
2.4832306639288158,0.35793203952721714,0.3148911499387699,0.40685597211933444,LUNG1 (n=422)
2.4941820670773445,0.355545825930369,0.3125826751593754,0.40441407788213013,LUNG1 (n=422)
2.507871321013005,0.3531596123335209,0.3102754368112306,0.40197094899085606,LUNG1 (n=422)
2.535249828884326,0.35077339873667274,0.30796944041197805,0.3995265799641698,LUNG1 (n=422)
2.54072553045859,0.34838718513982464,0.3056646916137926,0.39708096518719294,LUNG1 (n=422)
2.5626283367556466,0.34600097154297654,0.30336119620594754,0.3946340989089777,LUNG1 (n=422)
2.5708418891170433,0.34361475794612845,0.30105896011746913,0.39218597523988885,LUNG1 (n=422)
2.5845311430527036,0.34122854434928035,0.29875798941988135,0.38973658814889695,LUNG1 (n=422)
2.735112936344969,0.33884233075243225,0.2964582903300436,0.387285931460778,LUNG1 (n=422)
2.737850787132101,0.33645611715558416,0.2941598692130863,0.38483399885321995,LUNG1 (n=422)
2.7433264887063653,0.33406990355873606,0.29186273258544615,0.38238078385382845,LUNG1 (n=422)
2.751540041067762,0.33168368996188796,0.2895668871180067,0.3799262798370311,LUNG1 (n=422)
2.7734428473648185,0.32929747636503987,0.28727233963934645,0.37747048002087524,LUNG1 (n=422)
2.7871321013004793,0.3269112627681917,0.2849790971390989,0.37501337746371527,LUNG1 (n=422)
2.7926078028747434,0.3245250491713436,0.28268716677143074,0.372554965060786,LUNG1 (n=422)
2.8993839835728954,0.3221388355744955,0.28039655585863893,0.37009523554065654,LUNG1 (n=422)
2.921286789869952,0.3197526219776474,0.2781072718948753,0.3676341814615612,LUNG1 (n=422)
2.9295003422313486,0.3173664083807993,0.2758193225500007,0.3651717952076017,LUNG1 (n=422)
2.945927446954141,0.3125939811871031,0.27124745929899313,0.3602429948171156,LUNG1 (n=422)
3.0061601642710474,0.310207767590255,0.2689635616477549,0.35777656454205753,LUNG1 (n=422)
3.0937713894592744,0.3078215539934069,0.2666810311339058,0.355308769806496,LUNG1 (n=422)
3.1238877481177276,0.3054353403965588,0.2643998763686233,0.35283960206205567,LUNG1 (n=422)
3.167693360711841,0.3030491267997107,0.26212010616497455,0.35036905256045164,LUNG1 (n=422)
3.252566735112936,0.3006629132028626,0.2598417295428466,0.34789711234863785,LUNG1 (n=422)
3.2854209445585214,0.2982766996060145,0.2575647557340557,0.34542377226378007,LUNG1 (n=422)
3.3073237508555784,0.2958904860091664,0.2552891941876447,0.3429490229280451,LUNG1 (n=422)
3.381245722108145,0.2934848723017748,0.2529948123437994,0.3404550847190526,LUNG1 (n=422)
3.383983572895277,0.29107925859438316,0.25070190934411574,0.3379596709315786,LUNG1 (n=422)
3.3894592744695413,0.2886736448869916,0.24841049553418046,0.3354627713017651,LUNG1 (n=422)
3.4140999315537304,0.28626803117960004,0.24612058151050045,0.33296437531758466,LUNG1 (n=422)
3.457905544147844,0.2838624174722085,0.24383217812715086,0.33046447221230796,LUNG1 (n=422)
3.5181382614647503,0.28145680376481685,0.24154529650268106,0.327963050957721,LUNG1 (n=422)
3.5208761122518824,0.2790511900574253,0.2392599480272896,0.3254601002570794,LUNG1 (n=422)
3.5455167693360714,0.27664557635003373,0.23697614437027917,0.3229556085377886,LUNG1 (n=422)
3.6386036960985626,0.2742188607680159,0.23467193097071468,0.3204302418694137,LUNG1 (n=422)
3.7152635181382614,0.2717704780825872,0.23234676375803337,0.3178834581666702,LUNG1 (n=422)
3.7180013689253935,0.26932209539715846,0.23002329316372488,0.31533498225976586,LUNG1 (n=422)
3.7207392197125255,0.26687371271172977,0.22770153268417656,0.3127848007739484,LUNG1 (n=422)
3.728952772073922,0.2644253300263011,0.22538149616760833,0.3102328999871429,LUNG1 (n=422)
3.7453798767967146,0.26197694734087235,0.22306319782447198,0.30767926581976346,LUNG1 (n=422)
3.808350444900753,0.2595285646554436,0.22074665223829051,0.3051238838240983,LUNG1 (n=422)
4.005475701574264,0.2570330976876028,0.2183828426262913,0.3025238270203331,LUNG1 (n=422)
4.079397672826831,0.2545131653573322,0.21599542797046725,0.2998996411584489,LUNG1 (n=422)
4.128678986995209,0.2519932330270616,0.21361003075234677,0.29727344389108634,LUNG1 (n=422)
4.161533196440794,0.2494478468348691,0.21120009240159837,0.29462216414296133,LUNG1 (n=422)
4.175222450376454,0.24690246064267654,0.20879229098863092,0.2919687541276505,LUNG1 (n=422)
4.191649555099247,0.24435707445048402,0.2063866455622903,0.28931319500504205,LUNG1 (n=422)
4.224503764544832,0.2417848947194263,0.20395520191624722,0.28663125414418317,LUNG1 (n=422)
4.328542094455853,0.23918505714179805,0.20149713362069827,0.28392211110862425,LUNG1 (n=422)
4.342231348391513,0.2365852195641698,0.19904147679670475,0.28121056483817797,LUNG1 (n=422)
4.353182751540041,0.2339853819865416,0.19658825412618208,0.27849659292587486,LUNG1 (n=422)
4.37782340862423,0.23135633275073775,0.19410695327614774,0.27575391710837505,LUNG1 (n=422)
4.427104722792608,0.2287272835149339,0.19162824716976715,0.27300865606610203,LUNG1 (n=422)
4.457221081451061,0.22609823427913006,0.18915216148625694,0.27026078445238705,LUNG1 (n=422)
4.473648186173854,0.22343825505231676,0.186646394180669,0.26748255191310233,LUNG1 (n=422)
4.479123887748118,0.22077827582550347,0.1841434288678797,0.2647015284561391,LUNG1 (n=422)
4.5366187542778915,0.21811829659869017,0.1816432947825856,0.2619176852526203,LUNG1 (n=422)
4.547570157426421,0.21545831737187687,0.17914602217483408,0.25913099247839,LUNG1 (n=422)
4.572210814510609,0.21279833814506358,0.1766516423498777,0.25634141927541587,LUNG1 (n=422)
4.577686516084873,0.21013835891825028,0.1741601877102815,0.2535489337110338,LUNG1 (n=422)
4.616016427104722,0.20747837969143698,0.17167169180043693,0.2507535027348903,LUNG1 (n=422)
4.717316906228611,0.20481840046462368,0.16918618935364738,0.2479550921334264,LUNG1 (n=422)
4.739219712525667,0.2021584212378104,0.16670371634196468,0.24515366648173628,LUNG1 (n=422)
4.758384668035592,0.1994984420109971,0.16422431002897028,0.24234918909261516,LUNG1 (n=422)
4.933607118412047,0.1968384627841838,0.1617480090257125,0.2395416219626004,LUNG1 (n=422)
5.040383299110198,0.1941420454857703,0.1592370286375628,0.23669829905698106,LUNG1 (n=422)
5.065023956194388,0.19144562818735683,0.1567294126355201,0.23385162960628134,LUNG1 (n=422)
5.073237508555784,0.18874921088894336,0.1542252058015312,0.23100156959456694,LUNG1 (n=422)
5.155373032169747,0.1860527935905299,0.15172445463990333,0.22814807332803194,LUNG1 (n=422)
5.2731006160164275,0.18335637629211643,0.14922720745885315,0.2252910933567273,LUNG1 (n=422)
5.3552361396303905,0.18065995899370296,0.1467335144574098,0.2224305803912289,LUNG1 (n=422)
5.374401095140315,0.17796354169528947,0.14424342781810118,0.21956648321384814,LUNG1 (n=422)
5.385352498288843,0.175267124396876,0.1417570018058955,0.21669874858394791,LUNG1 (n=422)
5.448323066392882,0.1725285755781748,0.13923077126135167,0.21378973283973032,LUNG1 (n=422)
5.45927446954141,0.1697900267594736,0.13670855718436548,0.2108767276952852,LUNG1 (n=422)
5.503080082135524,0.1670514779407724,0.13419042375612078,0.2079596703033997,LUNG1 (n=422)
5.522245037645448,0.1643129291220712,0.1316764379154229,0.2050384951483602,LUNG1 (n=422)
5.574264202600959,0.16157438030337,0.12916666951054295,0.2021131339016771,LUNG1 (n=422)
5.585215605749487,0.15883583148466884,0.12666119146248697,0.19918351526716924,LUNG1 (n=422)
5.637234770704997,0.15609728266596765,0.12416007994075237,0.1962495648144422,LUNG1 (n=422)
5.7440109514031485,0.15335873384726645,0.12166341455275081,0.19331120479969247,LUNG1 (n=422)
